question,label
 آمارینیا عرضی در کجا است که در گالیسیا واقع شده است. : اسپانیا ,1
 آمارینیا عرضی در اسپانیا است که در کجا واقع شده است. : گالیسیا,1
 آب انار سیدنظرحسینی، روستایی از توابع بخش سردشت شهرستان کجا در استان خوزستان ایران است. : دزفول ,1
 آب انار سیدنظرحسینی، روستایی از توابع بخش سردشت شهرستان دزفول در کجا : استان خوزستان ایران است.,-1
 تاب کجا های اوراسیایی نام یک سرده از تیره چرخ ریسک پشت بلوطی است. : لانه ,-1
 تاب لانه های اوراسیایی نام یک سرده از تیره چرخ ریسک پشت چه کسی : بلوطی است.,-1
 جاجر م ، شهری در کجا و مرکز شهرستان جاجرم است. : استان خراسان شمالی ,1
 جاجر م ، شهری در استان خراسان شمالی کجا : و مرکز شهرستان جاجرم است.,-1
 حاج چه کسی در ایران است که در دهستان پائین برزند واقع شده است. : احمدکندی یک روستا ,-1
 حاج احمدکندی یک روستا در کجا است که در دهستان پائین برزند واقع شده است. : ایران ,1
 حاج احمدکندی یک روستا در ایران است که در کجا برزند واقع شده است. : دهستان پائین,1
 حاج چه کسی از توابع بخش الوار گرمسیری شهرستان اندیمشک در استان خوزستان ایران است. : علی هیکی، روستایی ,-1
 حاج علی هیکی، روستایی از توابع بخش چه کسی گرمسیری شهرستان اندیمشک در استان خوزستان ایران است. : الوار ,-1
 حاج علی هیکی، روستایی از توابع بخش الوار گرمسیری کجا در استان خوزستان ایران است. : شهرستان اندیمشک ,1
 حاج علی هیکی، روستایی از توابع بخش الوار گرمسیری شهرستان اندیمشک در کجا : استان خوزستان ایران است.,-1
 شهر خارابالی در کشور کجا و در اوبلاست آستراخان واقع شده است. : روسیه ,1
 شهر خارابالی در کشور روسیه و در اوبلاست کجا واقع شده است. : آستراخان ,1
 شهر خارابالی در کشور روسیه و در اوبلاست آستراخان واقع شده چه چیزی : است.,-1
 چه کسی با مخفف یک گام مینور بر پایه نتر دیز است. : ردیز مینور ,-1
 ردیز مینور با مخفف یک گام مینور بر پایه چه کسی دیز است. : نتر,-1
 چه کسی بازیگر آمریکایی است. : راب هیوبل ,1
 راب هیوبل بازیگر کجا : آمریکایی است.,-1
 ,1
 روز چه چیزی از ماه فروردین گاهشماری ایرانی زادروز زرتشت، خورداد یا هودرو نام دارد. : ششم,-1
 شاتو دو مانتونون یک شاتو قلعه در کجا می باشد. : کامین اورا لوآر ,1
 شاتو دو مانتونون یک شاتو قلعه در کامین اورا لوآر می چه کسی : باشد.,-1
 کجا در اسپانیا با جمعیت ۳۰ ۳۵۹ نفر است که در گالیسیا واقع شده است. : آمارینیا مرکزی ,1
 آمارینیا مرکزی در کجا با جمعیت ۳۰ ۳۵۹ نفر است که در گالیسیا واقع شده است. : اسپانیا ,1
 آمارینیا مرکزی در اسپانیا با جمعیت ۳۰ ۳۵۹ نفر است که در کجا واقع شده است. : گالیسیا ,1
 آمارینیا مرکزی در اسپانیا با جمعیت ۳۰ ۳۵۹ نفر است که در گالیسیا واقع شده چه چیزی : است.,-1
 با تاوه ناجک، روستایی از توابع بخش چاروسا شهرستان کهگیلویه در کجا و بویراحمد ایران است. : استان کهگیلویه ,-1
 با تاوه ناجک، روستایی از توابع بخش چاروسا شهرستان کهگیلویه در استان کهگیلویه کجا : و بویراحمد ایران است.,-1
 چه کسی روستایی است از توابع بخش عباس آباد شهرستان تنکابن در استان مازندران ایران. : بااوج خیل، ,-1
 بااوج خیل، روستایی است از توابع بخش چه کسی در استان مازندران ایران. : عباس آباد شهرستان تنکابن ,-1
 بااوج خیل، روستایی است از توابع بخش عباس آباد شهرستان تنکابن در کجا : استان مازندران ایران.,1
 ,1
 چه کسی روستایی از توابع بخش ششطراز شهرستان خلیل آباد در استان خراسان رضوی ایران است. : جابوز، ,-1
 جابوز، روستایی از توابع بخش ششطراز شهرستان کجا در استان خراسان رضوی ایران است. : خلیل آباد ,1
 جابوز، روستایی از توابع بخش ششطراز شهرستان خلیل آباد در کجا : استان خراسان رضوی ایران است.,-1
 چه کسی مشهور بهر شدیه از پیشقدمان نهضت فرهنگی ایران در سده قبل بود. : میرزا حسن تبریزی ,1
 میرزا حسن تبریزی مشهور چه کسی از پیشقدمان نهضت فرهنگی ایران در سده قبل بود. : بهر شدیه ,-1
 میرزا حسن تبریزی مشهور بهر شدیه از پیشقدمان نهضت فرهنگی کجا در سده قبل بود. : ایران ,1
 میرزا حسن تبریزی مشهور بهر شدیه از پیشقدمان نهضت فرهنگی ایران در سده قبل چه کسی : بود.,-1
 روستایی است از توابع بخش چاپشلو و در ۴۸ کیلومتری کجا و پشت گردنه الله اکبر در خراسان رضوی واقع گردیده است. : جنوب شهرستان درگز ,1
 روستایی است از توابع بخش چاپشلو و در ۴۸ کیلومتری جنوب شهرستان درگز و پشت کجا الله اکبر در خراسان رضوی واقع گردیده است. : گردنه ,-1
 روستایی است از توابع بخش چاپشلو و در ۴۸ کیلومتری جنوب شهرستان درگز و پشت گردنه الله چه کسی در خراسان رضوی واقع گردیده است. : اکبر ,-1
 روستایی است از توابع بخش چاپشلو و در ۴۸ کیلومتری جنوب شهرستان درگز و پشت گردنه الله اکبر در کجا رضوی واقع گردیده است. : خراسان,-1
 کجا در استان دونتسک در کشور اوکراین واقع شده است. : شهر خارتسیزک ,1
 شهر خارتسیزک در کجا در کشور اوکراین واقع شده است. : استان دونتسک ,1
 شهر خارتسیزک در استان دونتسک در کجا واقع شده است. : کشور اوکراین,1
 چه کسی منتظری، روستایی از توابع بخش ماهیدشت شهرستان کرمانشاه در استان کرمانشاه ایران است. : ذالکه فرج اله ,-1
 ذالکه فرج اله منتظری، روستایی از توابع بخش ماهیدشت شهرستان کجا در استان کرمانشاه ایران است. : کرمانشاه ,1
 ذالکه فرج اله منتظری، روستایی از توابع بخش ماهیدشت شهرستان کرمانشاه در کجا : استان کرمانشاه ایران است.,-1
 چه کسی یار کوچک با مخفف یک گام مینور بر پایه نتر است. : رمینور ,-1
 رمینور یار کوچک با چه کسی یک گام مینور بر پایه نتر است. : مخفف ,-1
